patch_id,original_image_id,interaction_category,semantic_category,interaction_bbox
5758,815280010,grip,Gem-encrusted cup,"[468, 81, 168, 212]"
5759,815280010,collide,Gem-encrusted cup,"[468, 80, 169, 213]"
5760,815280011,grip,map,"[370, 132, 244, 212]"
5761,815280011,collide,map,"[370, 132, 244, 212]"
5762,815280012,grip,plate,"[313, 109, 357, 300]"
5763,815280012,collide,plate,"[313, 109, 355, 300]"
5764,815280013,grip,Candle lamps,"[373, 162, 240, 235]"
5765,815280013,collide,Candle lamps,"[373, 162, 240, 235]"
5766,815280014,touch (reachable),Piano keys,"[243, 241, 448, 30]"
5767,815280015,grip,Treasure chests,"[284, 180, 365, 240]"
5768,815280015,collide,Treasure chests,"[284, 180, 365, 240]"
5769,815280016,grip,jewel,"[387, 106, 141, 97]"
5770,815280016,collide,jewel,"[387, 106, 141, 97]"
5771,815280017,grip,map,"[381, 295, 291, 144]"
5772,815280017,collide,map,"[381, 295, 291, 144]"
5774,815280017,collide,map,"[397, 231, 199, 73]"
5775,815280017,grip,map,"[333, 209, 200, 76]"
5776,815280017,collide,map,"[333, 216, 201, 69]"
5777,815280018,grip,Wine bottles,"[400, 158, 113, 248]"
5778,815280018,collide,Wine bottles,"[400, 158, 113, 248]"
5779,866540010,throw at,ai robot,"[320, 272, 48, 42]"
5780,866540011,trigger,object,"[424, 225, 126, 132]"
5781,866540011,hold,object,"[424, 225, 126, 133]"
5782,866540011,throw,object,"[424, 225, 127, 133]"
5783,866540001,trigger,toilet handle,"[502, 355, 56, 44]"
5784,866540003,trigger,toilet paper,"[427, 322, 41, 50]"
5785,866540003,trigger,toilet paper,"[431, 360, 44, 32]"
5786,866540003,trigger,toilet paper,"[454, 372, 24, 45]"
5787,866540003,trigger,toilet paper,"[466, 358, 51, 49]"
5788,866540003,trigger,magazine,"[299, 414, 118, 124]"
5789,866540003,hold,magazine,"[299, 414, 118, 124]"
5790,866540003,trigger,magazine,"[453, 410, 93, 128]"
5791,866540003,hold,magazine,"[453, 410, 93, 128]"
5792,866540003,trigger,toilet brush holder,"[539, 444, 64, 69]"
5793,866540003,hold,toilet brush holder,"[539, 444, 64, 69]"
5794,866540004,trigger,robot,"[496, 276, 141, 148]"
5795,866540004,hold,robot,"[496, 276, 141, 148]"
5796,866540004,trigger,object,"[501, 228, 15, 13]"
5797,866540004,hold,object,"[502, 229, 13, 12]"
5799,866540004,trigger,object,"[366, 222, 22, 30]"
5802,866540005,throw at,basket,"[364, 232, 146, 128]"
5806,866540006,trigger,square ball,"[417, 342, 63, 61]"
5807,866540006,trigger,triangle ball,"[525, 310, 55, 54]"
5808,866540006,trigger,circle ball,"[474, 325, 58, 58]"
5809,866540006,trigger,object,"[77, 96, 29, 20]"
5810,866540006,throw,object,"[77, 96, 29, 20]"
5811,866540006,throw,square ball,"[417, 343, 63, 60]"
5812,866540006,throw,circle ball,"[473, 324, 58, 59]"
5813,866540006,throw,triangle ball,"[522, 310, 58, 54]"
5814,866540006,hold,object,"[77, 95, 30, 21]"
5815,866540006,hold,square ball,"[418, 343, 62, 60]"
5816,866540006,hold,circle ball,"[472, 324, 59, 58]"
5817,866540006,hold,triangle ball,"[521, 310, 59, 54]"
5818,866540007,throw at,basket,"[444, 239, 78, 65]"
5819,866540007,trigger,object,"[538, 312, 16, 14]"
5820,866540007,throw,object,"[538, 312, 16, 14]"
5822,866540007,trigger,object,"[404, 306, 20, 32]"
5823,866540007,hold,object,"[405, 306, 20, 32]"
5824,866540007,throw,object,"[406, 308, 18, 30]"
5825,866540008,throw at,basket,"[430, 284, 65, 44]"
5829,866540009,throw,object,"[413, 325, 21, 16]"
5831,866540009,hold,object,"[413, 325, 19, 17]"
5832,866540002,trigger,toilet paper roll,"[114, 313, 56, 84]"
5833,866540002,hold,toilet paper roll,"[114, 313, 56, 84]"
5834,866540002,trigger,magazine,"[218, 251, 78, 77]"
5835,866540002,hold,magazine,"[219, 252, 77, 76]"
5836,866540002,trigger,toilet brush,"[433, 255, 123, 102]"
5837,866540002,trigger,toilet brush holder,"[512, 322, 49, 48]"
5838,866540002,hold,toilet brush,"[433, 256, 123, 101]"
5839,866540002,hold,toilet brush holder,"[512, 322, 49, 48]"
5840,866540002,trigger,magazine,"[433, 209, 88, 90]"
5841,866540002,hold,magazine,"[433, 209, 88, 87]"
5842,891960001,joystick (click),start button,"[577, 374, 21, 21]"
5843,891960002,touch (reachable),button,"[315, 359, 64, 60]"
5844,891960002,touch (reachable),button,"[398, 365, 59, 59]"
5845,891960002,touch (reachable),button,"[468, 365, 74, 72]"
5846,891960002,touch (reachable),button,"[550, 376, 59, 59]"
5847,891960003,touch (reachable),button,"[378, 228, 62, 58]"
5848,891960003,touch (reachable),button,"[460, 237, 60, 58]"
5849,891960003,touch (reachable),button,"[540, 246, 62, 59]"
5850,891960003,touch (reachable),button,"[619, 256, 66, 59]"
5851,891960003,touch (reachable),button,"[205, 276, 130, 60]"
5852,891960003,touch (reachable),button,"[186, 335, 138, 53]"
5853,891960003,touch (reachable),button,"[164, 399, 148, 47]"
5854,891960003,touch (reachable),button,"[141, 463, 159, 59]"
5855,891960003,touch (reachable),scene,"[336, 375, 31, 30]"
5856,891960003,touch (reachable),scene,"[374, 382, 25, 24]"
5857,891960003,touch (reachable),scene,"[408, 386, 25, 24]"
5858,891960003,touch (reachable),scene,"[442, 390, 26, 25]"
5859,891960003,touch (reachable),scene,"[477, 394, 26, 25]"
5860,891960003,touch (reachable),scene,"[511, 397, 28, 28]"
5861,891960003,touch (reachable),scene,"[538, 404, 43, 24]"
5862,891960003,touch (reachable),scene,"[582, 406, 27, 27]"
5863,891960003,touch (reachable),scene,"[616, 411, 29, 27]"
5864,891960003,touch (reachable),scene,"[667, 347, 51, 52]"
5865,891960004,touch (reachable),spot,"[294, 63, 283, 359]"
5866,891960005,touch (reachable),button,"[352, 424, 80, 77]"
5867,891960006,touch (reachable),button,"[296, 291, 139, 133]"
5868,891960006,touch (reachable),button,"[477, 314, 143, 136]"
5869,891960007,touch (reachable),button,"[348, 283, 57, 54]"
5870,891960007,touch (reachable),button,"[420, 274, 55, 54]"
5871,891960007,touch (reachable),button,"[485, 260, 71, 67]"
5872,891960007,touch (reachable),button,"[566, 254, 58, 56]"
5873,891960007,touch (reachable),button,"[198, 358, 120, 41]"
5874,891960007,touch (reachable),scene,"[461, 360, 55, 57]"
5875,891960007,touch (reachable),scene,"[390, 464, 40, 44]"
5876,891960007,touch (reachable),scene,"[479, 451, 39, 46]"
5877,891960007,touch (reachable),scene,"[580, 448, 36, 38]"
5878,891960008,touch (reachable),button,"[325, 298, 76, 72]"
5879,891960009,touch (reachable),button,"[366, 286, 86, 95]"
5880,891960010,touch (reachable),button,"[384, 311, 130, 118]"
5881,898080001,trigger,doorknob,"[505, 162, 102, 125]"
5882,898080002,trigger,key,"[504, 292, 65, 66]"
5883,898080002,collide,key,"[504, 292, 65, 66]"
5884,898080003,trigger,tape,"[315, 148, 299, 173]"
5885,898080003,collide,tape,"[315, 148, 299, 173]"
5886,898080004,trigger,dumbbell,"[337, 163, 235, 172]"
5887,898080004,collide,dumbbell,"[338, 163, 234, 172]"
5888,898080005,trigger,beaker,"[448, 216, 62, 92]"
5889,898080005,collide,beaker,"[449, 217, 60, 91]"
5890,898080006,trigger,pillow,"[286, 156, 406, 215]"
5891,898080006,collide,pillow,"[286, 156, 409, 215]"
5892,898080007,trigger,cactus,"[369, 139, 169, 259]"
5893,898080007,collide,cactus,"[369, 139, 169, 259]"
5894,898080008,trigger,drawers,"[376, 151, 218, 72]"
5895,898080008,trigger,drawers,"[412, 292, 137, 47]"
5896,898080009,trigger,condom,"[370, 222, 166, 129]"
5897,898080009,collide,condom,"[370, 222, 166, 129]"
5898,898080010,trigger,tape,"[381, 222, 186, 113]"
5899,898080010,collide,tape,"[381, 222, 186, 113]"
5900,898080011,trigger,Fridge door,"[275, 100, 447, 341]"
5901,898080011,trigger,Fruit,"[745, 371, 215, 126]"
5902,898080011,collide,Fruit,"[745, 371, 215, 126]"
5903,898080012,trigger,ice cream,"[366, 156, 195, 132]"
5904,898080012,collide,ice cream,"[366, 156, 194, 132]"
5905,898080013,trigger,Wine bottles,"[418, 169, 112, 244]"
5906,898080013,collide,Wine bottles,"[418, 169, 112, 244]"
5907,898080014,trigger,Milk,"[229, 71, 194, 189]"
5908,898080014,collide,Milk,"[230, 71, 193, 189]"
5909,898080014,trigger,Milk,"[480, 5, 167, 187]"
5910,898080014,collide,Milk,"[479, 5, 168, 187]"
5911,898080015,trigger,Fruit,"[214, 156, 471, 319]"
5912,898080015,collide,Fruit,"[214, 155, 471, 321]"
5913,898080016,trigger,drawers,"[492, 125, 167, 30]"
5914,898080016,trigger,drawers,"[711, 250, 71, 73]"
5915,898080016,trigger,drawers,"[864, 258, 96, 74]"
5916,898080017,trigger,pot,"[340, 102, 286, 225]"
5917,898080017,collide,pot,"[340, 101, 286, 226]"
5918,898080018,trigger,lid,"[343, 179, 255, 162]"
5919,898080018,collide,lid,"[343, 179, 255, 162]"
5920,898080018,trigger,cup,"[806, 230, 123, 86]"
5921,898080018,collide,cup,"[806, 230, 123, 86]"
5922,898080019,trigger,cup,"[359, 144, 172, 142]"
5923,898080019,collide,cup,"[359, 144, 171, 141]"
5924,898080020,trigger,spoon,"[363, 217, 186, 78]"
5925,898080020,collide,spoon,"[363, 216, 186, 79]"
5926,898080021,trigger,fork,"[347, 154, 206, 184]"
5927,898080021,collide,fork,"[347, 154, 206, 184]"
5928,898080022,trigger,knife,"[385, 127, 34, 238]"
5929,898080022,collide,knife,"[385, 127, 34, 237]"
5930,898080023,trigger,chopping block,"[166, 112, 488, 258]"
5931,898080023,collide,chopping block,"[166, 112, 488, 259]"
5932,898080024,trigger,caster,"[274, 183, 124, 154]"
5933,898080024,trigger,caster,"[525, 127, 130, 211]"
5934,898080024,collide,caster,"[274, 183, 124, 154]"
5935,898080024,collide,caster,"[525, 127, 130, 211]"
5936,898080025,trigger,Sweepers,"[287, 53, 319, 259]"
5937,898080025,collide,Sweepers,"[287, 53, 319, 259]"
5938,898080026,trigger,box,"[291, 68, 371, 307]"
5939,898080026,collide,box,"[291, 68, 371, 307]"
5940,898080027,trigger,candle,"[196, 124, 88, 109]"
5941,898080027,collide,candle,"[195, 124, 89, 109]"
5942,898080027,trigger,candle,"[304, 179, 69, 86]"
5943,898080027,collide,candle,"[304, 179, 69, 86]"
5944,898080027,trigger,candle,"[431, 145, 79, 127]"
5945,898080027,collide,candle,"[431, 145, 79, 127]"
5946,898080027,trigger,candle,"[536, 233, 73, 72]"
5947,898080027,collide,candle,"[536, 233, 73, 72]"
5948,898080027,trigger,cup,"[827, 279, 133, 102]"
5949,898080027,collide,cup,"[827, 280, 133, 101]"
5950,898080028,collide,cup,"[326, 245, 122, 84]"
5951,898080028,trigger,teapot,"[361, 38, 321, 207]"
5952,898080028,collide,teapot,"[361, 37, 321, 208]"
5953,898080028,trigger,cup,"[507, 271, 124, 91]"
5954,898080028,collide,cup,"[507, 271, 123, 91]"
5955,898080028,trigger,cup,"[326, 244, 123, 84]"
5956,898080029,trigger,chair,"[308, 52, 343, 329]"
5957,898080029,collide,chair,"[308, 54, 343, 327]"
5958,898080030,trigger,mirror,"[392, 153, 209, 175]"
5959,898080030,collide,mirror,"[392, 153, 209, 175]"
5960,898080031,touch (reachable),Faucet switch,"[335, 163, 52, 52]"
5961,898080031,touch (reachable),Faucet switch,"[532, 171, 51, 51]"
5962,898080032,trigger,brush,"[388, 125, 139, 261]"
5963,898080032,collide,brush,"[388, 125, 139, 261]"
5964,898080032,touch (reachable),Faucet switch,"[171, 66, 67, 53]"
5965,898080033,trigger,cans,"[423, 152, 75, 55]"
5966,898080033,collide,cans,"[423, 152, 75, 55]"
5967,898080034,trigger,Toilet pumping,"[437, 0, 101, 313]"
5968,898080034,collide,Toilet pumping,"[437, 0, 101, 313]"
5969,898080035,trigger,Bath detergent,"[345, 159, 136, 193]"
5970,898080035,collide,Bath detergent,"[345, 159, 136, 193]"
5971,898080036,touch (reachable),Faucet switch,"[238, 271, 135, 97]"
5972,898080036,touch (reachable),Faucet switch,"[491, 244, 74, 62]"
5973,910190001,trigger,start button,"[416, 320, 124, 64]"
5974,910190002,grip,enemy,"[14, 215, 155, 104]"
5975,910190002,grip,enemy,"[496, 303, 55, 88]"
5976,910190002,shoot,enemy,"[14, 215, 155, 104]"
5977,910190002,shoot,enemy,"[496, 303, 55, 88]"
5978,910190003,grip,enemy,"[435, 400, 49, 36]"
5979,910190003,grip,enemy,"[504, 308, 113, 161]"
5980,910190003,shoot,enemy,"[435, 400, 49, 36]"
5981,910190003,shoot,enemy,"[504, 307, 114, 162]"
5982,910190004,grip,enemy,"[336, 310, 82, 82]"
5983,910190004,shoot,enemy,"[336, 310, 82, 82]"
5984,910190005,grip,enemy,"[434, 307, 113, 155]"
5985,910190005,shoot,enemy,"[433, 306, 115, 156]"
5986,910190006,grip,enemy,"[401, 357, 62, 45]"
5987,910190006,grip,enemy,"[458, 274, 76, 73]"
5988,910190006,shoot,enemy,"[401, 357, 62, 48]"
5989,910190006,shoot,enemy,"[458, 273, 76, 74]"
5990,910190007,grip,enemy,"[187, 329, 104, 93]"
5991,910190007,grip,enemy,"[440, 368, 80, 71]"
5992,910190007,grip,enemy,"[599, 416, 70, 90]"
5993,910190007,shoot,enemy,"[186, 321, 108, 101]"
5994,910190007,shoot,enemy,"[440, 369, 80, 70]"
5995,910190007,shoot,enemy,"[599, 415, 70, 91]"
5996,954160002,grip,paintbrush,"[467, 347, 105, 37]"
5997,954160002,grip,paintbrush,"[494, 353, 88, 18]"
5998,954160002,grip,bottle,"[526, 116, 44, 66]"
5999,954160002,grip,bottle,"[504, 134, 25, 45]"
6000,954160002,grip,bottle,"[771, 0, 116, 200]"
6001,954160002,grip,bottle,"[728, 21, 73, 172]"
6005,954160001,grip,bottle,"[261, 180, 53, 95]"
6006,954160001,grip,bottle,"[534, 181, 31, 63]"
6007,954160001,grip,bottle,"[499, 181, 31, 67]"
6008,954160001,grip,bottle,"[458, 181, 34, 71]"
6009,954160001,grip,bottle,"[419, 181, 35, 73]"
6010,954160001,grip,bottle,"[367, 181, 47, 79]"
6011,954160001,grip,bottle,"[317, 182, 40, 76]"
6012,954160001,trigger,button,"[588, 196, 52, 38]"
6014,982710002,grip,option,"[356, 226, 138, 184]"
6015,982710002,touch (unreachable),option,"[87, 236, 222, 65]"
6016,982710002,touch (unreachable),option,"[542, 283, 128, 97]"
6018,982710002,touch (unreachable),option,"[238, 251, 172, 83]"
6020,982710003,touch (reachable),button,"[545, 320, 166, 72]"
6021,982710003,touch (unreachable),option,"[0, 334, 183, 135]"
6022,982710003,touch (unreachable),option,"[224, 323, 146, 104]"
6024,982710004,grip,gun,"[388, 249, 290, 291]"
6025,982710004,trigger,option,"[0, 19, 137, 206]"
6026,982710004,trigger,option,"[204, 47, 142, 200]"
6027,982710004,trigger,option,"[398, 79, 144, 189]"
6028,982710004,trigger,option,"[578, 108, 138, 177]"
6029,982710004,trigger,option,"[747, 137, 138, 165]"
6031,982710005,grip,cup,"[363, 298, 98, 91]"
6032,982710005,grip,board,"[627, 380, 324, 160]"
6033,982710005,grip,cap,"[0, 152, 324, 352]"
6034,982710006,grip,cup,"[343, 0, 122, 121]"
6036,982710006,grip,board,"[648, 98, 312, 182]"
6037,982710006,grip,food,"[204, 293, 536, 247]"
6038,982710006,touch (unreachable),food,"[204, 292, 536, 248]"
6039,982710007,touch (unreachable),cap,"[0, 4, 655, 534]"
6040,982710008,grip,bar,"[213, 437, 73, 103]"
6041,982710008,touch (reachable),box,"[193, 57, 457, 483]"
6043,982710010,grip,gas,"[335, 258, 228, 178]"
6057,982710011,grip,hammer,"[395, 337, 134, 203]"
6059,982710011,touch (unreachable),target,"[341, 0, 188, 305]"
6060,982710011,touch (unreachable),target,"[570, 17, 256, 309]"
6062,982710012,grip,gun,"[253, 375, 418, 165]"
6063,982710012,trigger,option,"[43, 41, 145, 195]"
6064,982710012,trigger,option,"[234, 50, 139, 204]"
6065,982710012,trigger,option,"[439, 59, 163, 214]"
6066,982710012,trigger,option,"[652, 69, 208, 224]"
6067,982710013,touch (reachable),button,"[274, 336, 108, 28]"
6068,982710013,touch (reachable),button,"[214, 363, 152, 61]"
6070,982710013,touch (reachable),button,"[347, 365, 120, 61]"
6071,982710013,touch (reachable),button,"[470, 341, 93, 28]"
6072,982710013,touch (reachable),button,"[472, 368, 121, 61]"
6073,982710013,touch (reachable),button,"[778, 307, 143, 65]"
6074,982710014,touch (reachable),food,"[387, 287, 93, 116]"
6075,982710014,touch (reachable),food,"[507, 333, 138, 207]"
6076,982710015,grip,cleaner,"[317, 314, 92, 226]"
6078,997760001,select,start button,"[459, 466, 133, 74]"
6079,997760001,hit(with bat),start button,"[459, 466, 133, 74]"
6080,997760002,hit(with bat),start button,"[263, 281, 123, 85]"
6081,997760002,move gamepad,baseball bat,"[400, 224, 88, 316]"
6082,997760002,trigger,baseball bat,"[400, 224, 88, 316]"
6083,997760002,select,start button,"[263, 281, 123, 85]"
6084,997760003,hit(with bat),button,"[0, 281, 82, 111]"
6085,997760003,hit(with bat),button,"[491, 267, 81, 73]"
6086,997760003,select,button,"[0, 281, 82, 111]"
6087,997760003,select,button,"[491, 267, 81, 73]"
6088,997760003,trigger,baseball bat,"[529, 177, 172, 363]"
6089,997760003,move gamepad,baseball bat,"[529, 177, 172, 363]"
6090,997760004,move gamepad,baseball bat,"[515, 73, 117, 452]"
6091,997760004,trigger,baseball bat,"[515, 73, 117, 452]"
6092,997760004,hit(with bat),button,"[445, 187, 85, 69]"
6093,997760004,hit(with bat),button,"[0, 220, 137, 114]"
6094,997760004,select,button,"[0, 220, 137, 114]"
6095,997760004,select,button,"[445, 187, 85, 69]"
6096,997760005,move gamepad,baseball bat,"[431, 294, 49, 246]"
6097,997760005,trigger,baseball bat,"[431, 294, 49, 246]"
6098,997760006,hit(with ball),target,"[0, 201, 49, 63]"
6099,997760006,hit(with ball),target,"[3, 187, 86, 65]"
6100,997760006,hit(with ball),target,"[119, 111, 37, 34]"
6101,997760006,hit(with ball),target,"[147, 73, 76, 37]"
6102,997760006,hit(with ball),target,"[44, 6, 94, 83]"
6103,997760006,hit(with ball),target,"[113, 214, 33, 25]"
6104,997760006,hit(with ball),target,"[158, 212, 23, 20]"
6105,997760006,hit(with ball),target,"[187, 176, 27, 26]"
6106,997760006,hit(with ball),target,"[246, 174, 29, 49]"
6107,997760006,hit(with ball),target,"[321, 145, 22, 24]"
6108,997760006,hit(with ball),target,"[384, 138, 20, 26]"
6109,997760006,hit(with ball),target,"[393, 172, 12, 28]"
6110,997760006,hit(with ball),target,"[429, 160, 18, 34]"
6111,997760006,hit(with ball),target,"[417, 0, 83, 73]"
6112,997760006,hit(with ball),target,"[454, 90, 28, 19]"
6113,997760006,hit(with ball),target,"[468, 138, 17, 19]"
6115,997760006,hit(with ball),target,"[477, 127, 39, 45]"
6116,997760006,hit(with ball),target,"[526, 148, 23, 28]"
6117,997760006,hit(with ball),target,"[544, 138, 32, 40]"
6118,997760006,hit(with ball),target,"[602, 136, 32, 45]"
6120,997760008,hit(with bat),baseball,"[428, 136, 12, 13]"
6122,997760010,trigger,baseball bat,"[129, 22, 353, 518]"
6123,997760010,move gamepad,baseball bat,"[129, 22, 353, 518]"
6125,997760011,hit(with ball),target,"[184, 216, 195, 104]"
6126,997760011,hit(with ball),target,"[427, 126, 42, 46]"
6127,997760011,hit(with ball),target,"[508, 126, 41, 43]"
6128,997760011,hit(with ball),target,"[455, 216, 16, 11]"
6129,997760011,hit(with ball),target,"[485, 185, 19, 22]"
6130,997760011,hit(with ball),target,"[412, 279, 29, 32]"
6131,997760011,hit(with ball),target,"[410, 305, 16, 15]"
6132,997760011,hit(with ball),target,"[448, 274, 37, 37]"
6133,997760011,hit(with ball),target,"[460, 258, 38, 38]"
6134,997760011,hit(with ball),target,"[508, 256, 19, 17]"
6135,997760011,hit(with ball),target,"[529, 243, 14, 15]"
6136,997760011,hit(with ball),target,"[535, 209, 19, 19]"
6137,997760011,hit(with ball),target,"[567, 181, 39, 41]"
6138,997760011,hit(with ball),target,"[627, 137, 21, 24]"
6139,997760011,hit(with ball),target,"[672, 68, 32, 31]"
6141,997760011,hit(with ball),target,"[736, 52, 45, 42]"
6142,997760011,hit(with ball),target,"[689, 99, 37, 34]"
6144,997760012,hit(with bat),button,"[661, 170, 129, 81]"
6145,997760012,select,button,"[430, 315, 92, 106]"
6146,997760012,select,button,"[661, 170, 129, 81]"
6147,998660001,trigger,button,"[133, 222, 125, 35]"
6149,998660001,trigger,button,"[127, 289, 127, 33]"
6150,998660001,trigger,button,"[305, 233, 106, 32]"
6151,998660001,trigger,button,"[302, 261, 108, 36]"
6152,998660001,trigger,button,"[300, 294, 109, 31]"
6153,998660001,trigger,start button,"[448, 274, 160, 55]"
6154,998660002,trigger,pull rod,"[57, 328, 104, 151]"
6155,998660002,grip,pull rod,"[57, 328, 104, 151]"
6156,998660002,trigger,Aircraft tie rods,"[443, 268, 221, 272]"
6157,998660002,grip,Aircraft tie rods,"[443, 268, 221, 272]"
6158,998660003,grip,gun,"[321, 2, 202, 244]"
6159,998660004,trigger,house,"[672, 318, 113, 75]"
6160,998660004,trigger,house,"[599, 143, 37, 29]"
6161,998660004,trigger,house,"[606, 190, 40, 37]"
6162,998660004,shoot,house,"[599, 142, 39, 32]"
6163,998660004,shoot,house,"[606, 190, 40, 37]"
6164,998660004,shoot,house,"[671, 318, 115, 76]"
6165,998660005,trigger,fighter plane,"[736, 236, 224, 95]"
6166,998660005,shoot,fighter plane,"[736, 236, 224, 95]"
6167,998660005,trigger,Aircraft tie rods,"[338, 433, 194, 107]"
6168,998660005,grip,Aircraft tie rods,"[338, 433, 194, 107]"
