×Ü¹²ÕÒ²»µ½Æ¥ÅäµÄ patch ÊýÁ¿: 567

Í¼Æ¬ ID: 1026760006, Interaction ±ê×¢: {'id': 10, 'image_id': 1026760006, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'loi52d`0k0XO7I6K4L3M4L3M4L3N2M3N2O1M3N2O1N2N1O2N1O2N101N100O2O0O101N100O2O000O10001O000O1000000000000O10O2O00000O1000000O101O0O100O2O0O101N100O2O0O2O0O2N2O0O2M3N2N2N3N1M3N3M2N2M3L5K5K5L3K6K7EVh_8'}, 'bbox': [352, 335, 92, 99], 'area': 9108, 'iscrowd': 1}
Í¼Æ¬ ID: 716260020, Interaction ±ê×¢: {'id': 5510, 'image_id': 716260020, 'category_id': 9, 'segmentation': {'size': [540, 960], 'counts': 'dng92c`08M200000000000010O0000O10\\mj5'}, 'bbox': [591, 295, 14, 13], 'area': 182, 'iscrowd': 1}
Í¼Æ¬ ID: 716260021, Interaction ±ê×¢: {'id': 5512, 'image_id': 716260021, 'category_id': 9, 'segmentation': {'size': [540, 960], 'counts': 'g_S<7k?7_@M\\?l0N01OLkNc@U1]?lNb@S1_?510O01O001O0010001N10O0100O100O100O1O1O1O1O1O2N1O2N1O001O00001N101O1N2O4K2O1MR`n2'}, 'bbox': [734, 396, 46, 49], 'area': 2254, 'iscrowd': 1}
Í¼Æ¬ ID: 720300006, Interaction ±ê×¢: {'id': 5531, 'image_id': 720300006, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'jZT43m?Nj@8Q?1g@3U?2e@1Z?j0N1O2N10000XNfNmC[1Q<hNmCX1o;mNPDT1o;nNoCR1P<POoCo0S<ROjCP1U<QOjCP1V<oNjCQ1V<QOhCP1X<POhCP1X<POhCP1X<POhCP1W<QOiCn0X<ROiCm0W<SOiCm0W<SOjCl0U<UOlCFiNe0\\=E]C\\OD1Mj0R=I[CB4b0a<LZCF5:b<0XCI57a<1YCI66a<1XCJ84`<1YCL81_<3XCM;M^<6VCN?H\\<:UCNd0^O\\<d0oBO[>1eAO[>1dA0[>1dA0\\>0dA0[>0eA0\\>0dA0[>1dA0\\>0dA0\\>0eAO[>1eA0Z>0fA0Z>0fA0Y>MWA_O?d0Z>LZA^O;g0[>KZA^O;h0Z>JZA^O>g0X>KZA^O>h0W>J[A^O>h0W>JZA_O?h0U>0jA1U>1\\AWO8h0\\>7bAK]>4dAM[>OiA1W>MkA4T>KmA5S>YOaA6<b0Q>XOdA6;b0Q>WOfA5:e0o=VOgA5OE4Q1U>UOhA4:h0n=TOhA4:i0m=SOiA4:j0m=QOiA4;l0k=POiA5<l0j=oNjA5<n0h=nNkA4=o0g=lNmA4=R1d=jNoA3>T1c=hNPB1`0W1^=iNQB2`0V1^=XO`Bj0]=XOWBZO1`1f=XOSB\\O7]1d=AZBa0f=]O[Be0c=[O]Bf0b=ZO^Bg0a=YO_Bi0_=WOaBj0_=UO`Bm0_=SOaBn0^=RObBn0_=QOaBP1^=QO`BQ1_=oNaBQ1_=PO_BR1_=W1O1O1000O100O2OO100O010O01O10O01O001O001O001O002M2O1O1N2O000O101N1O2O3L3N1N2N3N2M2N2O1N3M2N3M2O2N2N3M2M4_Oa0XOU@H^`038NhZV9'}, 'bbox': [250, 399, 151, 124], 'area': 18724, 'iscrowd': 1}
Í¼Æ¬ ID: 720300010, Interaction ±ê×¢: {'id': 5537, 'image_id': 720300010, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'mYg85e`04M1O2N3M3M100000001O0O2O000000O01000OUOFUA:c>2ZANa>Y1M3L2M4M3NIfAQNY>[2L6K3M3M3M3N1O2N2M4L3N2N3L3N2M3N2N3M1O2N3M2N2N2N2N2N1O2O1N2N2N1O2N1O2O1N2N2O0O2N2N101N2N101N2O0O2O0O2O0O2O0O2N101O0O101N101N101N10001N101N101O0O101O0O10001N10001O0O2O000O10001N1O100@gI\\FZ6b9jI[FW6c9lI[FU6d9c0N1O1O1O100O100O10001O00000O11O00001O001O0O101O1O2N2N2RI]F_6Q:O1O0000001O000O1000001O00000000000O2O000O1001O01O0O100O2O000000001N10000O101O0O101O0O10001N10001N100O100O100O10O0010O100O010O2O0O1O101N1O101N10000O1000000O101O0O101O0O101O00010O0100O2N100O1O100O1O10O1O1POhDZLX;c3WEPLj:R3XFiLj9S3]FhLd9V3S2N2N101N1O2N2N2N2N4M0O2O0O3L2QOkATOY>a0eAkN`03U>n0R1N2N2N2N3M2Nc0]O1O_j^2'}, 'bbox': [529, 184, 281, 238], 'area': 66878, 'iscrowd': 1}
Í¼Æ¬ ID: 720300013, Interaction ±ê×¢: {'id': 5541, 'image_id': 720300013, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'QP]73g`04m_OMY?5`@4OHk>8PAd0P?d0000000001O001O3M3M4M4K1O100O100O001O001O00001O0010O0001O001O100O01<D3M00OO101M3LW_e7'}, 'bbox': [449, 226, 45, 62], 'area': 2790, 'iscrowd': 1}
Í¼Æ¬ ID: 720300018, Interaction ±ê×¢: {'id': 5550, 'image_id': 720300018, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'SRV63g`04M3M2N101O00000000O2O1N02N101N5I6K4M3L3N2N3M2N2N2N2N2N2N2O1N2O0O2N101N101N101N101O0O101O000O101O000O2O000000000000000000000000000000000000000001O000O1000001O0007I100O1O00000O100N2O01ChAVNW>j1kATNU>l1nAPNT>P2;02N100WN\\AY1f>eN\\AY1f>eN\\AY1f>eN\\AY1U?N2N3M2N2N3L4M3K6J6ITch7'}, 'bbox': [375, 283, 113, 86], 'area': 9718, 'iscrowd': 1}
Í¼Æ¬ ID: 726910001, Interaction ±ê×¢: {'id': 5551, 'image_id': 726910001, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'odg4d0Q`0b0@7K5K6J6K4L5K5K4L3M3M4M3M2N3L4M2N2M4M2N2N2N2N2N1O2N2N3N1N1N3O1N2M3N2O1N2N2O0O2N2N2O0XNaKRGa4d8PLSGQ4g8ZLTGg3g8aLTGa3h8eLUG\\3g8iLVGX3h8mLTGU3i8PMSGR3j8RMTGo2i8UMTGl2j8WMTGk2i8XMUGi2j8f2N1N3M2OSI`Ga5^8]JSHU5l7hJZHW5d7eJiHS5V7kJoHS5o6mJVIQ5h6mJ\\IR5c6mJ_IT5_6mJaIS5^6mJdIS5Z6jJjIV5V6iJkIW5T6hJnIX5Q6hJoIZ5o5fJRJZ5n5fJRJZ5m5fJUJY5j5gJWJZ5g5fJZJZ5f5dJ\\J]5b5cJ`J\\5_5dJbJ]5\\5cJeJ]5[5bJfJ^5Y5cJgJ]5Y5bJhJ^5W5bJkJ^5T5bJkJ_5T5aJmJ_5S5aJmJ_5R5bJnJ_5Q5`JQK_5n4bJRK^5n4aJSK_5m4`JTK`5k4aJUK`5j4_JWKa5h4`JXK`5h4`JXK`5h4_JYKa5f4`J[K_5e4`J\\K`5d4_J]Kb5b4^J^Kb5b4]J_Kc5`4^J`Kb5`4^J`Kb5`4]JaKc5_4]JaKc5^4^JbKb5^4]JcKc5]4]JcKc5\\4^JeKa5[4_JeKa5[4_JeKa5[4^JfKb5Z4^JfKb5Z4^JfKb5Z4^JfKc5Y4]JgKc5Y4]JgKc5X4^JhKb5X4^JhKa5Y4_JgKa5Y4_JgKa5Y4_JhK`5X4`JhK`5X4`JhK`5X4`JhK`5X4`JhK`5Y4_JgKa5Y4_JgKa5Y4`JfK`5Z4`JfK`5Z4`JfK`5Z4`JfK`5Z4`JfK`5Z4`JfK`5Z4`JfK_5[4aJeK_5\\4`JdK`5\\4`JeK_5[4bJdK^5]4aJcK^5^4bJbK^5^4bJbK^5^4cJaK]5_4dJ`K\\5a4cJ_K]5a4dJ^K[5c4eJ]K[5c4eJ]K[5d4eJ[K[5e4fJZKZ5f4fJZKZ5f4fJZKY5h4gJXKX5h4hJXKX5h4hJXKX5i4hJVKW5k4jJUKU5l4jJTKV5l4kJSKT5n4lJSKS5n4lJRKT5n4lJRKS5P5lJPKT5P5mJoJS5Q5mJoJR5S5nJlJR5T5oJkJP5W5oJiJQ5W5PKiJn4Y5QKgJo4Y5RKfJn4Z5RKfJm4[5TKdJl4Z5XKdJg4X5_KgJa4o4jKPKU4k4RLTKn3i4ULWKk3h4WLWKh3i4ZLVKf3j4[LUKd3l4^LRKb3n4_LQK`3P5cLmJ\\3T5eLkJ[3V5aKnHNk1`4X5[KVI4a1`4\\5QK]I`0T1`4h6_KVIa4l6aKnHb4S7`KVGUO_1[5]7dK`H]4c7cKYH_4h7bKSH`4P8`KlGLROd3T9cLkFoN`0o0A^3W9\\NkFb1W9[NlFc1V9[NlFc1W9ZNkFe1V9XNmFf1V9VNnFg1U9UNnFi1U9RNnFm1U9oMnFo1T9oMoFn1U9mMnFQ2V9iMnFU2V9eMnFY2X9]MnFa2X9UMnFi2Y9hLTEFi1`3a;M3M2N2N2N3L3N3L3M4L3N3L5K4L4M4I7J7I7H;Ad0\\O^cU7'}, 'bbox': [287, 103, 237, 323], 'area': 76551, 'iscrowd': 1}
Í¼Æ¬ ID: 726910002, Interaction ±ê×¢: {'id': 5553, 'image_id': 726910002, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'dWh33g`04L7K1O3M2N2N3M2N2N1O3M2N2N1O2N2N1O2N2N2N3M2N2N2N2N2N3M3M1O2N2N3M2N4L3M4L2PB\\Md=R3L3M2N1O2N1O2N2N1O1O2N2N2N2N2N3M5K3M2N2N2N1O001O2N1O2N2N3M5K7I3M2N1O1O00001O002N7I6J2N5K7I4L2N2N2N2N3M4L<D8H2N1O2N1O1O00jJbGo1]8nMkGm1U8TNmGj1R8XNnGg1Q8[NSH_1n0mKm4g2YJW1e0hL_4T2lJS1?YMY4e1\\KWNXOU1m0XOW4]1PL_MbNBb0[2>@X4S1hM@gM_O^4T1RNXOZMH_ORNj4n2aN\\OkL5`4`0gNY2W1gMmNZ2n0fMTOX2l0hMVOW2i0iMYOU2g0kM[OS2e0lM^OhM_Lo2S4YOAdMfLi2j3BCbMSM]2Z30EaMWMZ2T35F_MWM\\2S35I[MVM_2Q363PMmLj2P37h1HXN9g1GYN:g1EYN=j1^OVNc0j1kLeI\\2a4i0Q2VOnMk0Q2UOoMk0R2TOnMm0R2QOoMo0Q2oNQNQ1P2mNQNS1o1mNQNS1o1mNQNS1n1oNQNQ1o1POPNP1R2lNPNT1R2cNUN]1m1`NTN`1n1^NRNb1o1]NQNc1P2[NQNe1P2ZNPNe1R2ZNnMf1R2ZNnMf1S2YNmMg1T2XNlMh1U2WNmMg1R2ZNnMe1S2[NmMe1R2\\NnMd1S2[NmMe1T2QMnIOl3R3b3kL_LT3e802N0O00001O10[ERM\\7m2bHYM[7g2dH[M[7d2eH^MZ7b2eH`MZ7`2eHcMY7\\2gHfMX7Z2gHiMW7W2hHmMU7S2kHPNR7o1nHSNQ7m1oHUNo6k1PIWNo6i1QIYNm6h1QI\\Nl6d1TI`Nh6b1VI`Nh6a1VIaNi6a1UIaNi6a1UIaNi6`1UIdNh6^1UIgNg6\\1VIhNf6Z1XIkNc6W1ZIoNa6R1^IPOb6P1\\IQOb6Q1]IoNb6S1\\InNd6S1[ImNe6U1XIlNh6W1TIjNl6W1SIiNm6X1QIhNP7Y1nHhNR7Z1kHgNU7[1iHeNW7]1fHdNZ7]1dHcN]7^1aHdNUOZMi7T4PIcNSO^Mk7P4PIdNRO_Mm7n3PIbLQOc1o7l1nHaLWOa1j7o1lH[LWOZO8Z2d7R2kHZLHd1\\7S2jHZLKc1Z7S2kHYLLf1W7R2kHYLMg1W7P2kHZLNg1V7P2jHZLKWOD`2g7P2gH[LKm1]7i1eH^LIH0V1a7f2aH\\M3L[7h2`H]M8JW7k2]H\\M?GT7Q5PIlJP7S5SIlJl6Q5YImJg6Q5]InJb6Q5`InJ`6P5cIPK\\6m4hIRKX6l4kISKU6j4PJUKo5h4UJWKk5f4ZJYKe5e4^JZKb5d4aJ[K_5c4dJ]K[5b4gJ]KY5b4iJ]KW5b4kJ^KT5a4nJ^KR5a4oJ`KT5[4mJfKV5V4kJjKZ5<QIT1e1`N]5HbId1S1dN]5AeIj1n0eNc5WOkIl1b0nNh5hNWJR21VO_8f0aG[O^8d0bG]O^8b0cG]Oc8=^GBe8:]GFf86[GIh8SOeD`0d2>i8nNeDb0d2?j8jNeDe0b2b0U9[OmFe0U9XOlFi0T9UOmFl0U9oNmFQ1`<0O0010O1O1E;N2M5L4J7HYlc7'}, 'bbox': [228, 0, 269, 394], 'area': 105986, 'iscrowd': 1}
Í¼Æ¬ ID: 726910005, Interaction ±ê×¢: {'id': 5557, 'image_id': 726910005, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': '\\]V54g`02M3N100FHo_O9Q`0Go_O9Q`0Fo_O;Y`0O10O10O01O0100O010O10O0100O010O01O00010O010KGf_O9Y`052Ce_O7b`0M3M^\\Q:'}, 'bbox': [315, 289, 35, 29], 'area': 1015, 'iscrowd': 1}
Í¼Æ¬ ID: 726910005, Interaction ±ê×¢: {'id': 5560, 'image_id': 726910005, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'a_i53h`03M2N2O0O2N2O0O10001N0000001OO1N2O11O0010O01O1O010O0001O0001O1O1O10O00000O2O000000000010O01O0001O01O001O010O1O100N3N1O2M[dP9'}, 'bbox': [351, 357, 61, 50], 'area': 3050, 'iscrowd': 1}
Í¼Æ¬ ID: 726910006, Interaction ±ê×¢: {'id': 5561, 'image_id': 726910006, 'category_id': 7, 'segmentation': {'size': [540, 960], 'counts': '[_T6<[`0;E:H6K4M2M4L3M3N3M3M2N3L3N2NCaA`N]>`1eAaNX>`1iAaNT>`1mA`NQ>a1oA`NP>a1oA`No=X2N2O0O2@\\MeBe2X=_MgBb2S=dMkB]2S=fMjB]2R=i0N1N2O2N1ODYCeLf<\\3[CcLe<^3ZCbLe<`3ZC`Lf<`3ZC`Le<b3ZC^Le<e3\\CWLe<i362O1O2M101O00001O002N001O00001O0000O2O000000001N101O0O2O1O1O1N3N1N2O2mLlBY2V=eMlBZ2U=eMmBX2l=01N1O\\ObMmB]2h<_MPC69X2h<aMQC59X2l=O1N1O2N1OLgMgAW2b>L3N3LfNSNWC1Hj1R=UNkCg1g=N2N3L4M3L5J6H>Ajmn7'}, 'bbox': [372, 238, 104, 136], 'area': 14144, 'iscrowd': 1}
Í¼Æ¬ ID: 726910007, Interaction ±ê×¢: {'id': 5563, 'image_id': 726910007, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'Pno29_`07K6J4L7J6I7I4M4L3M1O1O1O1O1O1O1O1O1O1O1O1O1O1O1O1O1O1O1O100OeNnANQ>1VBJj=5[BGd=9dB@\\=?lBZOS=g0PCTOQ=l0`1O000001O010O0001O00001O000001O000000000010O001O000010O01O001O1O00100O0100O001000O10O00100O010O10O01O01O1O1O2N2N2N2O2M2K5N7H^dU;'}, 'bbox': [181, 426, 100, 114], 'area': 11400, 'iscrowd': 1}
Í¼Æ¬ ID: 726910007, Interaction ±ê×¢: {'id': 5565, 'image_id': 726910007, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'Wma72i`06J3L3N7I3O3L2O3L3M3N2N4M4M1VAfNl=e1dA_N\\>Q21O100O1M4L3M3N3L3K6L8H:iNX@f0W`0G4L3Lo\\g7'}, 'bbox': [458, 393, 32, 92], 'area': 2944, 'iscrowd': 1}
Í¼Æ¬ ID: 726910007, Interaction ±ê×¢: {'id': 5566, 'image_id': 726910007, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'aVi73h`01O2N1O1O2O000O2O1O1OO100010O10000O010O2O01OCBZ@`0Q`00O10O001O1000000O1000O10100O100O000O10O101O000O100O101N2N2M3MYPT7'}, 'bbox': [472, 294, 55, 53], 'area': 2915, 'iscrowd': 1}
Í¼Æ¬ ID: 726910007, Interaction ±ê×¢: {'id': 5567, 'image_id': 726910007, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'b^k83g`03N2O1N2O1N1LEg_O<W`062M20O0O2N1O02O0O10O010O010001O0000O100O100001O01O001N101O011k_O[Oo?j0OO100O10010O10O1O1O02M2O00O10O2O21NN5Bk_OK[TP6'}, 'bbox': [537, 268, 59, 79], 'area': 4661, 'iscrowd': 1}
Í¼Æ¬ ID: 726910007, Interaction ±ê×¢: {'id': 5568, 'image_id': 726910007, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'Xif85f`02N3N3L3N1O1O7J3L104M1o@ROo=U1hAPOV>W1]AmNe>d13M3L3M4K5K7J5K3J8Cnhf6'}, 'bbox': [528, 357, 24, 74], 'area': 1776, 'iscrowd': 1}
Í¼Æ¬ ID: 726910007, Interaction ±ê×¢: {'id': 5569, 'image_id': 726910007, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'cga91h`03N2O2EIm_O9R`0Jj_O7V`08O10O00POAcA`0]>B^Aa0Y>_OTA2?`0^>MWA:i>l0010N2N2O1M3N3L5M3L7C>G[kj5'}, 'bbox': [579, 348, 26, 69], 'area': 1794, 'iscrowd': 1}
Í¼Æ¬ ID: 726910007, Interaction ±ê×¢: {'id': 5570, 'image_id': 726910007, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'TYk75f`0100O100O1O010O010O010O1000O0000100O10O10O1000O100000O10000000O1000000000100O1O1O1O1O0000O2O0O100O2O000O100O100O2O\\\\P7'}, 'bbox': [476, 264, 58, 17], 'area': 986, 'iscrowd': 1}
Í¼Æ¬ ID: 726910008, Interaction ±ê×¢: {'id': 5571, 'image_id': 726910008, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'njg89X`0>I6H7K5K3M4M2M3M3N3J5O1010O00100O0O2O00001O000000O10O2O0000000O2O001O01000O010O10000O010O10000O100O10000O2O0O100O101O1N2O0O2O001N2O1O1N101O1N2O1O0O2O1O0O2O001O1N3N1O1N2O1N2O0O3Mjob5'}, 'bbox': [530, 284, 90, 90], 'area': 8100, 'iscrowd': 1}
Í¼Æ¬ ID: 726910010, Interaction ±ê×¢: {'id': 5575, 'image_id': 726910010, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'SXi75f`03M2N2N100O2N2N2N1O2N1O2O1N2N2O1N100O010O01O001O001N2O00010O1O001O1O001N2O1N1010O0000Fm_OKU`04;N1O2N1O1OndV7'}, 'bbox': [472, 329, 50, 44], 'area': 2200, 'iscrowd': 1}
Í¼Æ¬ ID: 726910010, Interaction ±ê×¢: {'id': 5576, 'image_id': 726910010, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': '^PR78c`03M2M3O1N1N3N2N10001N1000000O2O00O1O2O0O0010LYOR@g0o?3O01N1010N11O010O2N1O100O100O1Bj_O5W`071N2Bg_O7[`0Ie_O5``0O3M3Oo^o7'}, 'bbox': [428, 298, 47, 37], 'area': 1739, 'iscrowd': 1}
Í¼Æ¬ ID: 726910010, Interaction ±ê×¢: {'id': 5579, 'image_id': 726910010, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': '`Wo51k`00O1\\_O1[`0Nf_O3Y`0Mh_O3a`0O02O0DLm_O6n?4k_OMT`0?N1O2O0O2N2O1N101N10O0100OO2N2N1O2N1O1O2O0000010O0010O0100O010O2Gl_OFV`07:M2O2N1O1OYVQ9'}, 'bbox': [362, 321, 49, 45], 'area': 2205, 'iscrowd': 1}
Í¼Æ¬ ID: 726910011, Interaction ±ê×¢: {'id': 5580, 'image_id': 726910011, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'edT44f`03N2N2O001N101N101O0O2O000010O010O010O0010O010O010O1O01O00010O010O010O010O0010O0010O010O01O010O01O01O01O0010O010O2N101N3N1O1O1O001O0O2O1N100010O000010O10O010O10O10O01O010O010O01O0011N2O00N1O2N100O1O2N1O2N1O1O2N2OP@^Of??[@Ak?7a0K``k9'}, 'bbox': [251, 282, 110, 111], 'area': 12210, 'iscrowd': 1}
Í¼Æ¬ ID: 726910011, Interaction ±ê×¢: {'id': 5581, 'image_id': 726910011, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'nV]44g`01O2M3M3N1O2N1O2O0100O10O0100O010O01O01000O00010O001O1O0001O2N101N1O1OO10000O100O1000O01000O010000O010000O0100O0CA_@?`?D]@=a?E_@:a?G^@:b?G]@9b?G^@:`?G`@9`?Fa@;^?Dd@<\\?Cf@;Y?Gg@9X?Gi@9W?El@:U?Cn@;j?02M2O1O1N3M2OelS:'}, 'bbox': [267, 399, 78, 47], 'area': 3666, 'iscrowd': 1}
Í¼Æ¬ ID: 726910011, Interaction ±ê×¢: {'id': 5583, 'image_id': 726910011, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'UiP61k`03M1N4L20O^OHa@5a?M]@Ng?6V@Ij?:T@Fk?<T@Ej?=U@CM3]?Lc@`02@O4a?=\\@_O80\\?i0:2N3L5L4M0O0100O1000O0c@jNV?U1j@mNT?T1l@kNU?U19N10000000O100100O001O1O1O1O2N1O3M001O00101N2N1O3N3M7H3M2N1NS\\j8'}, 'bbox': [365, 269, 59, 57], 'area': 3363, 'iscrowd': 1}
Í¼Æ¬ ID: 731790005, Interaction ±ê×¢: {'id': 5596, 'image_id': 731790005, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'iWf82i`0OA4R@Ll?8Q@Io?8o_OHQ`0:m_OFT`0`01O100O1O10001O0001O00101N8H00JT@@h??:2O0000001O000000001O01O004L1O1N2O1N1N3N2N1OUY\\6'}, 'bbox': [527, 320, 45, 31], 'area': 1395, 'iscrowd': 1}
Í¼Æ¬ ID: 758210014, Interaction ±ê×¢: {'id': 5655, 'image_id': 758210014, 'category_id': 2, 'segmentation': {'size': [540, 960], 'counts': 'aX_;:``05kLDbE`0Y:FbE>Z:EdE=Y:FfE<V:GhE<U:FiE<T:GiE<U:FiE=S:ElE=R:ElE=R:DmE>Q:CnE?o9CPF?o9@QFb0l9@SFb0k9_OTFc0j9]OVFe0h9\\OXFe0f9\\OYFe0f9\\OYFf0e9ZO\\Fg0b9ZO]Fh0a9YO^Fi0`9XO`Fi0^9WObFj0]9WOcFj0[9WOdFk0Z9VOfFj0Y9WOfFk0X9VOhFk0V9VOjFj0U9WOkFj0S9WOlFj0S9WOmFj0Q9XOnFh0R9XOnFi0P9XOPGi0n8XOQGi0n8XORGi0m8WORGk0l8VOTGj0l8VOTGk0j8VOUGk0j8WOUGi0j8XOTGk0j8WOTGj0k8XOSGj0l8WORGj0m8XOQGj0n8WOoFk0P9VOoFl0P9UOmFm0R9UOlFl0S9WOjFk0U9VOiFk0V9WOhFj0X9WOgFj0X9VOgFk0Y9VOeFk0[9VOcFl0\\9UObFl0]9UObFl0\\9WObFj0^9VOaFl0]9VO^Fn0_9WO]Fk0b9VO]Fl0a9VO\\Fl0c9W300O1N3N1O1O1O1O1N2O2N1O1O1O100N2O1O1O1O100O00100O1O1O1O010O1O0100O010O10O01O1O001O1N2O1N200O1N3N1O2N1N2O2N1O1O2M2N3M3\\Od0M3N101O1O1M3O001O1O1O1O1N2O1N1O20O1000O100O1O1O001O1O2N1O1O1N101O001O1O2N1O1N2O001O1N3N1OcMUKjHi4W7XKhHh4g9O1O1O1O1N2O2N001O1O0O10000000O100000O01000000000O010000O1000O1000O10000000O100000000O1000001O001N2OhNhKlEX4U:gKlEX4\\;01O1OoNjK]ET4b:mK`ER4`:nKaEQ4_:oKbEP4f;N101N102XMVCZ1f;bMWER1VOZ1b;eMZEn0VO\\1a;fMXEl0ZO]1^;gMYEk0ZO]1f<`N]C_1^;hMTEg0@`1];jMQEd0Ea1\\;jMoDc0Gb1Z;kMQE`0Gd1X;mMQE=Jc1W;oMPE<Kd1]<YNeCf1]<XNeCg1]<SNhCk1g=N]MVNUFh1k9[NUFa1n9^NSFa1m9_NSF`1P:_NPF`1S:^NnE_1S:bNmE\\1T:dNlE\\1X7'}, 'bbox': [696, 12, 264, 292], 'area': 77088, 'iscrowd': 1}
Í¼Æ¬ ID: 790750003, Interaction ±ê×¢: {'id': 5663, 'image_id': 790750003, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'jYU8:b`00O10001O0001N1000001O00000000000000O1001O0000000000O1000000O10000O100001N2M3O^d20][M7M2N2M3M4M3N1M3M201O0O101O0O2N2O00000O11O001O1O00O1O1000000O02O000O2O1O0O2O1O1N2N1O2O1N2J6Ck_O0W`0Ln_O1PS2N[]N8I6L9J101OO0100O1O1O000000000O1O1L400O1000000000POZ@j0f?VOZ@j0f?VOZ@j0f?VOZ@j0f?6000O01001N2O3L10O01O1O2N2M4L3N2N1De_O6[`0J<000000000\\_O2Y`01c_O24Lo?=m_OGQ`0c0O000000001O0JWOY@j0e?WO[@i0e?WO[@i0e?WO[@i0e?WO[@i0e?VO\\@j0l?O001O00O100O01O10JXOX@h0h?YOV@h0o?O010O10O0N21O1O4L1O2N3KlZb4'}, 'bbox': [495, 261, 187, 41], 'area': 7667, 'iscrowd': 1}
Í¼Æ¬ ID: 790750003, Interaction ±ê×¢: {'id': 5665, 'image_id': 790750003, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'U`d><Z`07N100O1000000000000O1F:O1000O3N8H1O1O000000000000O10000001O000O2N[jc0'}, 'bbox': [888, 209, 34, 33], 'area': 1122, 'iscrowd': 1}
Í¼Æ¬ ID: 790750003, Interaction ±ê×¢: {'id': 5666, 'image_id': 790750003, 'category_id': 9, 'segmentation': {'size': [540, 960], 'counts': 'U`d><Z`07N10000O1000000000000E;O10O103M8H001O0000000000000000O11O00000O2N[jc0'}, 'bbox': [888, 209, 34, 33], 'area': 1122, 'iscrowd': 1}
Í¼Æ¬ ID: 790750003, Interaction ±ê×¢: {'id': 5667, 'image_id': 790750003, 'category_id': 9, 'segmentation': {'size': [540, 960], 'counts': 'Phe<`0V`07M200O10000000000000000000000B_O`@b0_?>0000001O5K9G2N1O1O2N2N001N01N2O1O1000000001O0000001O3L7DhW\\2'}, 'bbox': [769, 204, 46, 41], 'area': 1886, 'iscrowd': 1}
Í¼Æ¬ ID: 790750003, Interaction ±ê×¢: {'id': 5668, 'image_id': 790750003, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'Phe<`0V`07M200O10000000000000000000000C^O_@c0_?>0000001O4L:F2N1O1O2N2N000O10N2N200O1001O00001O00001O2M7FgW\\2'}, 'bbox': [769, 204, 46, 41], 'area': 1886, 'iscrowd': 1}
Í¼Æ¬ ID: 790750003, Interaction ±ê×¢: {'id': 5669, 'image_id': 790750003, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'iPn;=]`03N1N2G9J600004L2N4L1O1O1O1O0O2O00001O000000001O1Nb`^3'}, 'bbox': [724, 213, 26, 34], 'area': 884, 'iscrowd': 1}
Í¼Æ¬ ID: 790750003, Interaction ±ê×¢: {'id': 5670, 'image_id': 790750003, 'category_id': 9, 'segmentation': {'size': [540, 960], 'counts': 'jPn;<^`02M4@?O1O100001O1O5K4L2N1O1O1N10001O00000000001O1Nb`^3'}, 'bbox': [724, 212, 26, 35], 'area': 910, 'iscrowd': 1}
Í¼Æ¬ ID: 790750003, Interaction ±ê×¢: {'id': 5671, 'image_id': 790750003, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'kmX;;^`04M3N1000000000000O1G9N200001O4L3L3N1OO1000000000000000000001O9FXmo3'}, 'bbox': [684, 217, 33, 31], 'area': 1023, 'iscrowd': 1}
